Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
11489894200,"25 May 2024, 00:26:26",Evening Run,Run,,2000,5.03,172.0,44,false,,,activities/12266441991.tcx.gz,,,2000.0,1995.0,5036.1,4.122,2.524,17.9,18.5,333.6,349.0,20.0,0.0,,,,,172.0,149.0,,,347.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,5050.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.518,15.2,,,,,,,,,2.531,,,,,,,,""
11503987459,"26 May 2024, 14:48:53",Morning Run,Run,"",8178,21.20,179.0,273,false,,,activities/12281010766.tcx.gz,,,8178.0,8173.0,21208.8,3.374,2.595,98.4,101.5,326.3,356.8,9.0,0.0,,,,,179.0,160.0,,,1576.0,,,273.0,,,,,,,,,,,0.0,,0.0,,1.0,21317.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.593,6106.5,,,,,,,,,2.608,,,,,,,,media/38911A05-1F30-4C73-987C-B12467815165.jpg
11536481734,"30 May 2024, 22:57:47",Evening Run,Run,,1509,5.01,186.0,86,false,,,activities/12314492126.tcx.gz,,,1509.0,1501.0,5017.7,4.294,3.343,17.0,19.1,333.0,349.0,3.9,0.0,,,,,186.0,174.0,,,318.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,5026.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.325,28.8,,,,,,,,,3.349,,,,,,,,""
11559256380,"2 Jun 2024, 20:30:26",Afternoon Run,Run,,1790,5.36,,,false,,,activities/11559256380.gpx,,,1790.0,1782.0,5363.4,4.648,3.01,7.7,7.7,76.9,80.2,6.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5371.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.996,0.0,,,,4488.0,,,,,3.014,,,,,,,,""
11584224893,"5 Jun 2024, 22:51:08",Nike Peg 41 Release,Run,"",2447,6.30,187.0,111,false,,,activities/12363636322.tcx.gz,,,2447.0,2077.0,6304.2,3.908,3.035,19.4,19.1,77.3,89.7,13.6,0.0,,,,,187.0,173.0,,,448.0,,,111.0,,,,,,,,,,,0.0,,0.0,,1.0,6340.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.576,72.0,,,,,,,,,3.053,,,,,,,,media/9DA9B308-0BF2-42E9-BDF4-AF0B6A091F13.jpg|media/881C8C10-394E-4F2D-BE61-776798CB915A.jpg
11642499864,"12 Jun 2024, 23:16:55",Evening Run,Run,,1030,2.98,185.0,52,false,,,activities/12423588982.tcx.gz,,,1030.0,1017.0,2984.5,3.578,2.935,12.9,6.7,335.8,349.0,3.1,0.2,,,,,185.0,171.0,,,216.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,3003.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.898,15.3,,,,,,,,,2.953,,,,,,,,""
11642499915,"12 Jun 2024, 00:00:04",Evening Run,Run,,1634,4.22,181.0,57,false,,,activities/12423589002.tcx.gz,,,1634.0,1606.0,4222.8,4.534,2.629,15.7,17.8,331.1,349.0,18.7,0.0,,,,,181.0,161.0,,,309.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,4240.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.584,215.8,,,,,,,,,2.64,,,,,,,,""
11669814513,"16 Jun 2024, 23:25:21",Evening Run,Run,,2531,5.77,177.0,77,false,,,activities/12451761458.tcx.gz,,,2531.0,2447.0,5776.0,3.27,2.36,34.8,24.2,335.0,356.8,6.4,0.2,,,,,177.0,158.0,,,465.0,,,77.0,,,,,,,,,,,,,0.0,,1.0,5833.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.282,1434.4,,,,,,,,,2.384,,,,,,,,""
11726828569,"23 Jun 2024, 20:28:15",Afternoon Run,Run,,1845,5.16,185.0,110,false,,,activities/12510515575.tcx.gz,,,1845.0,1840.0,5166.5,4.85,2.808,12.5,11.9,75.8,82.8,9.0,0.0,,,,,185.0,176.0,,,,,,110.0,,,,,,,,,,,,,0.0,,1.0,5182.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8,0.0,,,,,,,,,2.817,,,,,,,,""
11736429751,"25 Jun 2024, 14:18:01",Morning Run,Run,,2272,5.23,166.0,52,false,,,activities/12520392372.tcx.gz,,,2272.0,2134.0,5236.0,3.578,2.454,18.1,21.2,331.1,349.0,8.3,-0.1,,,,,166.0,153.0,,,,,,52.0,,,,,,,,,,,,,0.0,,1.0,5243.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.305,24.8,,,,,,,,,2.457,,,,,,,,""
11756356023,"28 Jun 2024, 00:11:09",Evening Run,Run,,2284,4.80,170.0,34,false,,,activities/12540738988.tcx.gz,,,2284.0,2045.0,4808.8,4.786,2.351,16.9,18.2,333.9,349.0,7.3,0.0,,,,,170.0,145.0,,,324.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,4822.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.105,178.9,,,,,,,,,2.358,,,,,,,,""
11777614007,"30 Jun 2024, 16:06:05",Lunch Run,Run,,9687,21.02,166.0,165,false,,,activities/12562732906.tcx.gz,,,9687.0,9201.0,21028.9,3.304,2.286,127.3,166.4,98.9,159.6,47.0,-0.2,,,,,166.0,144.0,,,1516.0,,,165.0,,,,,,,,,,,,,0.0,,1.0,21235.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.171,4176.2,,,,,,,,,2.308,,,,,,,,""
11838323874,"8 Jul 2024, 14:35:54",Morning Run,Run,,2122,5.81,175.0,83,false,,,activities/12625471334.tcx.gz,,,2122.0,2112.0,5813.4,3.568,2.753,22.2,20.7,331.0,348.8,15.4,0.0,,,,,175.0,164.0,,,420.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,5859.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.74,18.6,,,,,,,,,2.774,,,,,,,,""
11863048819,"11 Jul 2024, 14:41:43",Morning Run,Run,,1784,4.54,171.0,63,false,,,activities/12650971636.tcx.gz,,,1784.0,1779.0,4546.3,3.324,2.556,15.9,15.6,336.3,349.0,3.0,0.0,,,,,171.0,162.0,,,349.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,4558.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.548,33.2,,,,,,,,,2.562,,,,,,,,""
11885470584,"14 Jul 2024, 11:01:40",Toronto KTO,Run,RAAAHHH,3219,9.97,190.0,172,false,,,activities/12674227072.tcx.gz,,,3219.0,3201.0,9977.6,3.772,3.117,35.7,38.6,77.5,97.6,18.0,0.0,,,,,190.0,173.0,,,655.0,,,172.0,,,,,,,,,,,0.0,,0.0,,1.0,10013.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1,0.0,,,,,,,,,3.128,,,,,,,,media/61B41530-005B-4FB4-962F-29C9A69194F6.jpg|media/E0A2C1F0-34F1-42E0-8C46-7B169D0C311E.jpg|media/9D57CBA6-922C-45B6-94EF-06DD49698CB3.jpg|media/1D91E18A-4A59-4E5F-BEC3-99DDA72BFDAE.jpg
11893413896,"15 Jul 2024, 12:24:16",Morning Run,Run,,1488,2.57,156.0,10,false,,,activities/12682487162.tcx.gz,,,1488.0,1488.0,2569.3,3.439,1.727,17.0,10.4,325.7,338.2,9.5,0.3,,,,,156.0,122.0,,,204.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,2599.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.727,80.8,,,,,,,,,1.747,,,,,,,,""
11911206975,"17 Jul 2024, 13:26:34",Morning Run,Run,,5530,3.98,173.0,35,false,,,activities/12700876718.tcx.gz,,,5530.0,1621.0,3980.0,3.348,2.455,16.1,14.4,336.0,349.0,6.9,0.0,,,,,173.0,150.0,,,378.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,3991.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.72,23.6,,,,,,,,,2.462,,,,,,,,""
12158683097,"15 Aug 2024, 23:23:36",Evening Run,Run,,5760,10.47,,,false,,,activities/12158683097.gpx,,,5760.0,5377.0,10469.3,6.664,1.947,89.8,89.8,98.9,152.4,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10620.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.818,6345.4,,,,11440.0,,,,,1.975,,,,,,,,""
12183135124,"18 Aug 2024, 21:22:48",Afternoon Run,Run,,3337,6.70,176.0,79,false,,,activities/12988023397.tcx.gz,,,3337.0,3223.0,6704.0,3.18,2.08,39.0,6.5,77.8,112.7,6.8,0.5,,,,,176.0,153.0,,,578.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,6791.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.009,0.0,,,,,,,,,2.107,,,,,,,,""
12200140730,"20 Aug 2024, 22:03:55",Evening Run,Run,,2116,4.72,174.0,47,false,,,activities/13006826830.tcx.gz,,,2116.0,2029.0,4721.3,3.114,2.327,0.0,8.9,142.2,151.3,1.9,-0.2,,,,,174.0,151.0,,,374.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,4705.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.231,4482.9,,,,,,,,,2.319,,,,,,,,""
12233750483,"22 Aug 2024, 08:35:37",Morning Run,Run,,132016,1.13,162.0,10,false,,,activities/13041901292.tcx.gz,,,132016.0,418.0,1133.4,3.251,2.711,0.0,0.0,153.1,153.1,0.0,0.0,,,,,162.0,154.0,,,1715.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,1133.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.009,0.0,,,,,,,,,2.711,,,,,,,,""
12238613468,"25 Aug 2024, 12:22:57",Morning Run,Run,,2487,5.38,187.0,66,false,,,activities/13046992548.tcx.gz,,,2487.0,1613.0,5382.0,4.912,3.337,0.0,0.0,76.6,79.0,17.2,0.0,,,,,187.0,165.0,,,371.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,5391.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.164,0.0,,,,,,,,,3.343,,,,,,,,""
12246730904,"26 Aug 2024, 13:11:50",Morning Run,Run,,1961,4.31,172.0,41,false,,,activities/13055467446.tcx.gz,,,1961.0,1956.0,4310.7,3.362,2.204,46.0,43.9,111.5,154.7,19.4,0.0,,,,,172.0,149.0,,,345.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,4393.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.198,2322.7,,,,,,,,,2.246,,,,,,,,""
12268525170,"28 Aug 2024, 22:50:39",Evening Run,Run,,1163,2.43,170.0,23,false,,,activities/13078142051.tcx.gz,,,1163.0,1121.0,2433.9,3.326,2.171,15.3,14.2,136.1,152.0,6.7,0.1,,,,,170.0,149.0,,,192.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,2448.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.093,188.2,,,,,,,,,2.185,,,,,,,,""
12281645177,"30 Aug 2024, 13:46:02",Morning Run,Run,,2676,5.08,163.0,36,false,,,activities/13092485675.tcx.gz,,,2676.0,2590.0,5080.5,3.068,1.962,27.2,59.0,109.1,148.5,9.0,-0.6,,,,,163.0,141.0,,,415.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,5056.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.899,4389.1,,,,,,,,,1.952,,,,,,,,""
12299989928,"1 Sep 2024, 10:20:09",Morning Run,Run,,21874,25.90,188.0,210,false,,,activities/13111842131.tcx.gz,,,21874.0,13295.0,25906.7,3.962,1.949,110.0,105.5,76.2,152.2,8.5,0.0,,,,,188.0,144.0,,,2143.0,,,210.0,,,,,,,,,,,,,0.0,,1.0,26037.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.184,777.8,,,,,,,,,1.958,,,,,,,,""
12310649156,"2 Sep 2024, 22:53:20",Evening Run,Run,,1765,3.89,,,false,,,activities/12310649156.gpx,,,1765.0,1762.0,3896.0,3.65,2.211,47.6,47.6,112.8,156.0,20.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3992.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.207,2317.8,,,,4422.0,,,,,2.266,,,,,,,,""
12335381336,"5 Sep 2024, 14:58:37",Morning Run,Run,,14160,10.96,171.0,84,false,,,activities/13151173005.tcx.gz,,,14160.0,5559.0,10959.2,5.647,1.971,96.4,90.8,98.9,161.8,23.7,0.1,,,,,171.0,141.0,,,1141.0,,,84.0,,,,,,,,,,,,,0.0,,1.0,11145.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.774,6301.4,,,,,,,,,2.005,,,,,,,,""
12363319661,"8 Sep 2024, 17:58:47",Afternoon Run,Run,,4681,11.18,167.0,98,false,,,activities/13181251228.tcx.gz,,,4681.0,4284.0,11182.2,3.18,2.61,122.7,79.8,104.4,152.4,31.0,0.4,,,,,167.0,151.0,,,798.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,11594.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.389,2657.4,,,,,,,,,2.707,,,,,,,,""
12387096121,"11 Sep 2024, 21:09:44",Afternoon Run,Run,,497,1.19,161.0,6,false,,,activities/13206557509.tcx.gz,,,497.0,492.0,1195.1,2.97,2.429,6.2,9.6,141.8,148.3,17.9,-0.2,,,,,161.0,140.0,,,81.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,1208.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.405,784.7,,,,,,,,,2.457,,,,,,,,""
12387180390,"11 Sep 2024, 21:18:18",Afternoon Run,Run,,1521,2.57,187.0,36,false,,,activities/13206646333.tcx.gz,,,1521.0,975.0,2570.2,3.702,2.636,27.6,11.3,144.8,161.6,26.7,0.5,,,,,187.0,162.0,,,200.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,2662.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.69,0.0,,,,,,,,,2.73,,,,,,,,""
12411202871,"14 Sep 2024, 20:26:14",Afternoon Run,Run,,4282,9.37,174.0,79,false,,,activities/13232475674.tcx.gz,,,4282.0,3721.0,9370.0,4.258,2.518,58.9,57.2,148.8,156.0,20.6,0.0,,,,,174.0,149.0,,,641.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,9394.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.188,0.0,,,,,,,,,2.525,,,,,,,,""
12420308465,"15 Sep 2024, 17:28:54",Afternoon Run,Run,,16378,30.87,170.0,333,false,,,activities/13242212301.tcx.gz,,,16378.0,15799.0,30873.3,3.5,1.954,182.7,196.6,77.1,152.5,40.7,0.0,,,,,170.0,148.0,,,2715.0,,,333.0,,,,,,,,,,,,,0.0,,1.0,31155.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.885,8136.5,,,,,,,,,1.972,,,,,,,,""
12437636847,"17 Sep 2024, 23:37:36",Evening Run,Run,,1507,2.91,162.0,15,false,,,activities/13260699135.tcx.gz,,,1507.0,1499.0,2915.9,3.004,1.945,22.3,14.8,138.7,156.0,3.9,0.2,,,,,162.0,136.0,,,228.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,2939.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.935,392.3,,,,,,,,,1.961,,,,,,,,""
12467327755,"20 Sep 2024, 23:42:28",Evening Run,Run,,1818,4.13,173.0,57,false,,,activities/13292437471.tcx.gz,,,1818.0,1813.0,4135.4,2.956,2.281,23.8,29.9,138.7,160.1,5.8,-0.1,,,,,173.0,159.0,,,334.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,4143.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.275,393.7,,,,,,,,,2.285,,,,,,,,""
12471073035,"21 Sep 2024, 23:03:25",Evening Run,Run,,2414,6.46,182.0,114,false,,,activities/13296462170.tcx.gz,,,2414.0,2360.0,6461.9,3.372,2.738,38.3,48.4,136.1,160.1,6.4,-0.2,,,,,182.0,169.0,,,477.0,,,114.0,,,,,,,,,,,,,0.0,,1.0,6477.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.677,833.6,,,,,,,,,2.745,,,,,,,,""
12475614800,"22 Sep 2024, 12:15:57",Morning Run,Run,,2107,5.72,183.0,82,false,,,activities/13301309836.tcx.gz,,,2107.0,2085.0,5728.2,4.114,2.747,17.9,16.8,76.2,84.6,6.6,0.0,,,,,183.0,164.0,,,410.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,5759.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.719,17.8,,,,,,,,,2.762,,,,,,,,""
12477282245,"22 Sep 2024, 13:39:15",Morning Run,Run,,7422,11.74,168.0,70,false,,,activities/13303085030.tcx.gz,,,7422.0,6656.0,11744.6,3.278,1.765,99.0,96.9,98.9,151.9,26.6,0.0,,,,,168.0,133.0,,,1018.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,11876.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.582,7227.1,,,,,,,,,1.784,,,,,,,,""
12487245839,"23 Sep 2024, 21:22:54",Afternoon Run,Run,"",2765,6.67,170.0,55,false,,Nike Streakfly,activities/13313750665.tcx.gz,,,2765.0,2760.0,6669.9,3.458,2.417,51.5,42.9,136.5,159.4,14.4,0.1,,,,,170.0,148.0,,,467.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,6731.0,,,,,,,,,,,,,,,,19665642.0,,,,,,,,,,0.0,2.412,534.9,,,,,,,,,2.439,,,,,,,,""
12504358861,"25 Sep 2024, 21:38:59",Afternoon Run,Run,"",2836,5.23,166.0,30,false,,ASICS Nimbus 26,activities/13331948413.tcx.gz,,,2836.0,2721.0,5233.8,2.672,1.923,45.6,33.7,136.6,162.2,25.8,0.2,,,,,166.0,136.0,,,434.0,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,5344.4,,,,,,,,,,,,,,,,19693328.0,,,,,,,,,,0.0,1.845,401.9,,,,,,,,,1.964,,,,,,,,""
12512130807,"26 Sep 2024, 17:55:27",Afternoon Run,Run,"",18969,3.67,175.0,28,false,,ASICS Nimbus 26,activities/13340227148.tcx.gz,,,18969.0,1160.0,3671.0,4.362,3.165,14.2,25.4,136.7,159.4,4.9,-0.3,,,,,175.0,151.0,,,581.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,3653.0,,,,,,,,,,,,,,,,19693328.0,,,,,,,,,,0.0,0.194,120.0,,,,,,,,,3.149,,,,,,,,""
12535449121,"29 Sep 2024, 18:44:32",Vaporfly Debut 🏃‍♂️💨,Run,"",1232,3.79,183.0,64,false,,Nike Vaporfly,activities/13365131117.tcx.gz,,,1232.0,1227.0,3789.7,3.648,3.089,28.5,25.6,139.8,159.4,6.3,0.1,,,,,183.0,170.0,,,248.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,3834.3,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,3.076,0.0,,,,,,,,,3.125,,,,,,,,""
12552172569,"1 Oct 2024, 22:13:20",Evening Run,Run,"",2425,5.52,161.0,29,false,,Saucony Endorphin Shift 3,activities/13383027808.tcx.gz,,,2425.0,2416.0,5519.8,2.923,2.285,40.4,35.4,144.6,161.6,25.2,0.1,,,,,161.0,141.0,,,384.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,5610.2,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.276,207.0,,,,,,,,,2.322,,,,,,,,""
12569071022,"4 Oct 2024, 00:56:52",Cool down 😃,Run,"",138,0.30,162.0,3,false,,Nike Streakfly,activities/13401072189.tcx.gz,,,138.0,133.0,301.0,2.648,2.263,0.0,0.0,150.8,152.8,2.8,0.2,,,,,162.0,155.0,,,24.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,303.5,,,,,,,,,,,,,,,,19665642.0,,,,,,,,,,0.0,2.181,0.0,,,,,,,,,2.282,,,,,,,,""
12569071475,"3 Oct 2024, 22:45:51","DO IT TIRED, DO IT WHEN YOU HATE IT",Run,"",7738,13.74,177.0,184,false,,Nike Streakfly,activities/13401072258.tcx.gz,,,7738.0,5280.0,13739.3,3.714,2.602,91.8,94.5,131.3,161.6,20.2,0.0,,,,,177.0,161.0,,,1026.0,,,184.0,,,,,,,,,,,0.0,,0.0,,1.0,13878.4,,,,,,,,,,,,,,,,19665642.0,,,,,,,,,,0.0,1.776,1545.3,,,,,,,,,2.628,,,,,,,,""
12584925517,"5 Oct 2024, 21:23:38",November run #1,Run,Donate now!!,3721,10.00,,,false,,Saucony Endorphin Shift 3,activities/12584925517.gpx,,,3721.0,3721.0,10002.1,4.186,2.688,61.7,61.7,131.3,161.6,25.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10099.5,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.688,200.5,,,,9470.0,,,,,2.714,,,,,,,,""
12593006289,"5 Oct 2024, 23:24:05",Why my watch not working,Run,"",66589,2.29,155.0,9,false,,Saucony Endorphin Shift 3,activities/13425922037.tcx.gz,,,66589.0,1251.0,2291.0,3.05,1.831,41.4,0.0,111.7,156.5,20.5,1.8,,,,,155.0,128.0,,,1449.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,2428.9,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,0.034,680.3,,,,,,,,,1.942,,,,,,,,""
12601765069,"7 Oct 2024, 23:48:01",MOVEMBER RUN 3,Run,"",1639,4.10,178.0,60,false,,Saucony Endorphin Shift 3,activities/13435292689.tcx.gz,,,1639.0,1634.0,4100.0,2.918,2.509,23.8,23.7,141.8,160.1,4.4,0.0,,,,,178.0,162.0,,,315.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,4122.7,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.502,589.1,,,,,,,,,2.523,,,,,,,,""
12610017326,"8 Oct 2024, 23:06:09",Evening Run,Run,"",2805,5.89,168.0,74,false,,Saucony Endorphin Shift 3,activities/13444061652.tcx.gz,,,2805.0,2748.0,5898.0,2.746,2.146,41.5,38.6,136.7,160.1,12.6,0.0,,,,,168.0,153.0,,,498.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,5943.5,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.103,583.7,,,,,,,,,2.163,,,,,,,,""
12647703833,"13 Oct 2024, 16:45:59",Warmup RAH,Run,"",372,0.83,170.0,4,false,,Saucony Endorphin Shift 3,activities/13484568385.tcx.gz,,,372.0,353.0,834.0,2.86,2.362,4.9,4.5,151.0,156.0,3.4,0.0,,,,,170.0,138.0,,,60.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,836.5,,,,,,,,,,,,,,,,19780476.0,,,,,,,,,,0.0,2.242,0.0,,,,,,,,,2.37,,,,,,,,""
12647956313,"13 Oct 2024, 16:55:50",Lunch Run,Run,"",1224,2.62,163.0,19,false,,Nike Streakfly,activities/13484838835.tcx.gz,,,1224.0,1037.0,2625.2,3.484,2.532,20.0,17.9,150.7,156.0,6.7,0.1,,,,,163.0,145.0,,,203.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,2637.7,,,,,,,,,,,,,,,,19665642.0,,,,,,,,,,0.0,2.145,0.0,,,,,,,,,2.544,,,,,,,,""
12648844048,"13 Oct 2024, 19:41:16",Afternoon Run,Run,,944,2.29,173.0,28,false,,Nike Vaporfly,activities/13485805616.tcx.gz,,,944.0,930.0,2295.0,2.972,2.468,14.8,8.7,144.6,157.0,6.4,0.3,,,,,173.0,158.0,,,171.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,2320.9,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.431,191.6,,,,,,,,,2.496,,,,,,,,""
12665363863,"15 Oct 2024, 22:58:36",Evening Run,Run,,1542,3.29,166.0,39,false,,Nike Vaporfly,activities/13503544814.tcx.gz,,,1542.0,1529.0,3292.2,2.741,2.153,22.4,21.8,138.8,152.6,2.9,0.0,,,,,166.0,153.0,,,276.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,3307.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.135,894.5,,,,,,,,,2.163,,,,,,,,""
12681300456,"17 Oct 2024, 22:53:28",I’m ready ong,Run,"",1456,3.12,186.0,43,false,,Nike Vaporfly,activities/13520554412.tcx.gz,,,1456.0,1252.0,3121.6,3.527,2.493,20.0,19.8,150.7,156.0,3.4,0.0,,,,,186.0,160.0,,,240.0,,,43.0,,,,,,,,,,,0.0,,0.0,,1.0,3132.3,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.144,0.0,,,,,,,,,2.502,,,,,,,,""
12703633242,"20 Oct 2024, 12:24:54",TCS TORONTO RAAH,Run,"",19646,43.66,177.0,623,false,,Nike Vaporfly,activities/13544583486.tcx.gz,,,19646.0,19477.0,43663.7,5.246,2.242,120.3,122.3,73.9,115.2,14.2,0.0,,,,,177.0,159.0,,,3725.0,,,623.0,,,,,,,,,,,0.0,,0.0,,1.0,43800.5,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.223,7.7,,,,,,,,,2.249,,,,,,,,""
12832936437,"5 Nov 2024, 23:17:29",I forgot to turn off my phone,Run,,1402,2.13,,,false,,Nike Vaporfly,activities/12832936437.gpx,,,1402.0,1132.0,2134.7,4.46,1.886,15.9,15.9,138.7,155.0,6.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2148.2,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,1.523,655.9,,,,2486.0,,,,,1.898,,,,,,,,""
12894995443,"13 Nov 2024, 21:56:08",Afternoon Run,Run,,1149,2.37,171.0,18,false,,Nike Vaporfly,activities/13750435243.tcx.gz,,,1149.0,1121.0,2376.9,3.46,2.12,19.3,15.9,141.9,154.4,7.8,0.2,,,,,171.0,141.0,,,190.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,2406.1,,,,,,,,,,,,,,,,19750594.0,,,,,,,,,,0.0,2.069,597.5,,,,,,,,,2.146,,,,,,,,""
